Date,Month,Year,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,DateTime,Season,IsWeekend,DayName,AvgPollution,MaxPollution,MinPollution,StdPollution,AQI_Category
5,7,2023,0,3,28.73,59.63,5.55,7.88,0.54,42.99,79,2023-07-05,Monsoon,0,Wednesday,24.22,59.63,0.54,23.67626659758671,Satisfactory
6,7,2023,0,4,30.08,57.43,4.49,6.45,0.52,36.88,58,2023-07-06,Monsoon,0,Thursday,22.641666666666666,57.43,0.52,22.580116400644766,Satisfactory
7,7,2023,0,5,28.46,68.23,6.27,4.76,0.53,40.28,60,2023-07-07,Monsoon,0,Friday,24.755,68.23,0.53,26.355925899121818,Satisfactory
8,7,2023,0,6,27.75,50.73,6.2,3.07,0.56,35.01,62,2023-07-08,Monsoon,1,Saturday,20.55333333333333,50.73,0.56,20.40998252489861,Satisfactory
9,7,2023,1,7,25.67,39.88,5.63,1.21,0.6,31.71,44,2023-07-09,Monsoon,1,Sunday,17.45,39.88,0.6,17.09615980271593,Good
10,7,2023,0,1,27.78,41.73,19.59,25.26,0.55,37.77,45,2023-07-10,Monsoon,0,Monday,25.44666666666667,41.73,0.55,14.674026941050185,Good
11,7,2023,0,2,30.79,57.18,24.41,5.37,0.43,40.15,48,2023-07-11,Monsoon,0,Tuesday,26.388333333333335,57.18,0.43,21.337310436572523,Good
12,7,2023,0,3,31.58,58.34,21.17,3.64,0.52,36.93,62,2023-07-12,Monsoon,0,Wednesday,25.363333333333333,58.34,0.52,21.755798001145962,Satisfactory
13,7,2023,0,4,37.13,80.28,17.46,2.59,0.59,36.34,72,2023-07-13,Monsoon,0,Thursday,29.065,80.28,0.59,29.622198939309015,Satisfactory
14,7,2023,0,5,46.84,96.11,19.38,2.18,0.73,38.08,79,2023-07-14,Monsoon,0,Friday,33.88666666666666,96.11,0.73,35.69940260938083,Satisfactory
15,7,2023,0,6,40.98,105.56,17.78,1.94,0.63,33.56,107,2023-07-15,Monsoon,1,Saturday,33.40833333333333,105.56,0.63,38.91564231342798,Moderately Polluted
16,7,2023,1,7,33.35,69.4,16.93,1.84,0.53,33.13,75,2023-07-16,Monsoon,1,Sunday,25.863333333333333,69.4,0.53,25.7021350604705,Satisfactory
17,7,2023,0,1,56.03,125.67,18.1,2.32,0.66,48.86,91,2023-07-17,Monsoon,0,Monday,41.94,125.67,0.66,47.1152964545486,Satisfactory
18,7,2023,0,2,38.63,85.63,17.51,2.73,0.66,34.37,108,2023-07-18,Monsoon,0,Tuesday,29.921666666666663,85.63,0.66,31.460204968605442,Moderately Polluted
19,7,2023,0,3,40.82,90.39,13.99,4.04,0.54,29.94,81,2023-07-19,Monsoon,0,Wednesday,29.953333333333333,90.39,0.54,33.35310580240867,Satisfactory
20,7,2023,0,4,53.38,115.11,19.04,10.5,1.1,48.1,103,2023-07-20,Monsoon,0,Thursday,41.205,115.11,1.1,41.71382492651567,Moderately Polluted
21,7,2023,0,5,56.25,141.47,38.29,17.18,0.76,38.59,125,2023-07-21,Monsoon,0,Friday,48.75666666666666,141.47,0.76,49.32664661890839,Moderately Polluted
22,7,2023,0,6,42.61,98.1,29.04,16.83,0.55,29.92,108,2023-07-22,Monsoon,1,Saturday,36.175000000000004,98.1,0.55,33.494828705338975,Moderately Polluted
23,7,2023,1,7,36.79,80.63,27.25,16.63,0.46,30.16,79,2023-07-23,Monsoon,1,Sunday,31.986666666666665,80.63,0.46,26.99917233299322,Satisfactory
24,7,2023,0,1,37.39,83.1,29.78,16.51,0.49,30.28,80,2023-07-24,Monsoon,0,Monday,32.925,83.1,0.49,27.84182231823197,Satisfactory
25,7,2023,0,2,42.83,103.48,32.36,16.3,0.61,31.02,99,2023-07-25,Monsoon,0,Tuesday,37.76666666666667,103.48,0.61,35.38379497265191,Satisfactory
26,7,2023,0,3,33.28,68.32,29.16,15.98,0.61,29.54,70,2023-07-26,Monsoon,0,Wednesday,29.481666666666666,68.32,0.61,22.53361259688882,Satisfactory
27,7,2023,0,4,42.24,103.8,35.67,15.94,0.76,29.78,105,2023-07-27,Monsoon,0,Thursday,38.03166666666666,103.8,0.76,35.47976911800114,Moderately Polluted
28,7,2023,0,5,38.45,82.74,28.83,15.72,0.64,30.59,80,2023-07-28,Monsoon,0,Friday,32.828333333333326,82.74,0.64,27.830049526845375,Satisfactory
29,7,2023,1,6,24.63,47.67,28.39,15.56,0.52,31.06,55,2023-07-29,Monsoon,1,Saturday,24.638333333333332,47.67,0.52,15.8106336579742,Satisfactory
30,7,2023,1,7,26.99,66.07,23.48,15.51,0.4,30.63,60,2023-07-30,Monsoon,1,Sunday,27.179999999999996,66.07,0.4,21.869695928384555,Satisfactory
31,7,2023,0,1,36.02,105.12,31.23,15.43,0.52,29.79,94,2023-07-31,Monsoon,0,Monday,36.35166666666667,105.12,0.52,36.111231170740595,Satisfactory
1,8,2023,0,2,28.74,96.92,50.23,15.36,0.38,30.67,88,2023-08-01,Monsoon,0,Tuesday,37.050000000000004,96.92,0.38,33.71360200275254,Satisfactory
2,8,2023,0,3,26.34,90.1,31.07,15.18,0.36,30.51,94,2023-08-02,Monsoon,0,Wednesday,32.26,90.1,0.36,30.640910560882485,Satisfactory
3,8,2023,0,4,29.15,93.59,25.35,17.69,0.35,29.92,85,2023-08-03,Monsoon,0,Thursday,32.675000000000004,93.59,0.35,31.792339800650094,Satisfactory
4,8,2023,0,5,29.34,87.98,26.31,19.08,0.37,27.78,96,2023-08-04,Monsoon,0,Friday,31.81,87.98,0.37,29.523506566801984,Satisfactory
5,8,2023,0,6,27.45,72.29,34.25,14.14,0.55,31.76,73,2023-08-05,Monsoon,1,Saturday,30.073333333333334,72.29,0.55,24.227738372920133,Satisfactory
6,8,2023,1,7,29.25,95.13,28.46,13.56,0.41,30.53,83,2023-08-06,Monsoon,1,Sunday,32.89,95.13,0.41,32.68290378776035,Satisfactory
7,8,2023,0,1,33.46,120.35,25.3,14.55,0.32,30.15,104,2023-08-07,Monsoon,0,Monday,37.355000000000004,120.35,0.32,42.408101466583005,Moderately Polluted
8,8,2023,0,2,36.64,138.73,26.09,16.3,0.33,30.08,124,2023-08-08,Monsoon,0,Tuesday,41.36166666666667,138.73,0.33,49.34586321736268,Moderately Polluted
9,8,2023,0,3,40.83,147.91,26.31,23.43,0.37,30.36,127,2023-08-09,Monsoon,0,Wednesday,44.86833333333334,147.91,0.37,52.208237823801966,Moderately Polluted
10,8,2023,0,4,39.45,139.04,29.01,21.34,0.39,30.48,137,2023-08-10,Monsoon,0,Thursday,43.285,139.04,0.39,48.72993935969959,Moderately Polluted
11,8,2023,0,5,40.58,144.95,26.44,19.96,0.37,32.16,124,2023-08-11,Monsoon,0,Friday,44.07666666666666,144.95,0.37,51.249587965823366,Moderately Polluted
12,8,2023,0,6,38.53,143.33,23.18,19.84,0.32,32.59,128,2023-08-12,Monsoon,1,Saturday,42.965,143.33,0.32,50.88271012829407,Moderately Polluted
13,8,2023,1,7,34.1,116.78,22.18,19.76,0.34,32.62,119,2023-08-13,Monsoon,1,Sunday,37.63,116.78,0.34,40.62232637355965,Moderately Polluted
14,8,2023,0,1,32.64,115.39,34.87,19.79,0.46,32.34,112,2023-08-14,Monsoon,0,Monday,39.248333333333335,115.39,0.46,39.47475112862229,Moderately Polluted
15,8,2023,1,2,31.18,83.38,35.54,19.56,0.58,31.71,94,2023-08-15,Monsoon,0,Tuesday,33.65833333333334,83.38,0.58,27.490587783215304,Satisfactory
16,8,2023,0,3,35.68,115.67,43.32,19.71,0.69,25.42,63,2023-08-16,Monsoon,0,Wednesday,40.08166666666667,115.67,0.69,39.81238571935456,Satisfactory
17,8,2023,0,4,41.03,143.77,31.19,19.7,0.4,18.67,68,2023-08-17,Monsoon,0,Thursday,42.46,143.77,0.4,51.46998970273843,Satisfactory
18,8,2023,0,5,45.93,170.92,30.83,19.69,0.4,19.17,140,2023-08-18,Monsoon,0,Friday,47.82333333333333,170.92,0.4,62.13954929565121,Moderately Polluted
19,8,2023,0,6,39.61,103.19,38.39,19.49,0.63,19.69,111,2023-08-19,Monsoon,1,Saturday,36.833333333333336,103.19,0.63,35.54913988645388,Moderately Polluted
20,8,2023,1,7,34.33,79.69,37.0,19.75,0.6,19.63,90,2023-08-20,Monsoon,1,Sunday,31.83333333333333,79.69,0.6,26.809094476812653,Satisfactory
21,8,2023,0,1,30.02,86.38,34.8,19.86,0.58,19.26,77,2023-08-21,Monsoon,0,Monday,31.816666666666666,86.38,0.58,29.208378021839327,Satisfactory
22,8,2023,0,2,29.66,85.73,26.72,20.11,0.57,19.26,86,2023-08-22,Monsoon,0,Tuesday,30.34166666666667,85.73,0.57,28.96650162975617,Satisfactory
23,8,2023,0,3,25.07,65.15,32.9,19.35,0.68,18.36,65,2023-08-23,Monsoon,0,Wednesday,26.918333333333333,65.15,0.68,21.539878752366892,Satisfactory
24,8,2023,0,4,32.52,109.25,25.51,18.58,0.49,41.26,87,2023-08-24,Monsoon,0,Thursday,37.935,109.25,0.49,37.56948695417599,Satisfactory
25,8,2023,0,5,37.9,133.3,18.93,18.61,0.37,57.03,115,2023-08-25,Monsoon,0,Friday,44.35666666666666,133.3,0.37,47.660154287063186,Moderately Polluted
26,8,2023,0,6,48.82,193.47,19.24,18.75,0.37,58.08,158,2023-08-26,Monsoon,1,Saturday,56.45499999999999,193.47,0.37,70.4076622960882,Moderately Polluted
27,8,2023,1,7,54.27,211.46,14.94,18.75,0.32,57.6,186,2023-08-27,Monsoon,1,Sunday,59.55666666666667,211.46,0.32,77.80901455915418,Moderately Polluted
28,8,2023,0,1,48.52,192.15,20.18,18.74,0.38,47.51,150,2023-08-28,Monsoon,0,Monday,54.580000000000005,192.15,0.38,69.88235685779351,Moderately Polluted
29,8,2023,0,2,45.46,170.27,20.71,18.73,0.4,26.73,150,2023-08-29,Monsoon,0,Tuesday,47.050000000000004,170.27,0.4,62.08162272363698,Moderately Polluted
30,8,2023,0,3,41.92,156.7,21.7,18.72,0.48,9.59,148,2023-08-30,Monsoon,0,Wednesday,41.51833333333333,156.7,0.48,58.10864184152531,Moderately Polluted
31,8,2023,0,4,49.55,158.37,15.03,18.97,0.5,26.31,137,2023-08-31,Monsoon,0,Thursday,44.788333333333334,158.37,0.5,57.92843599361774,Moderately Polluted
1,9,2023,0,5,43.0,157.52,25.79,18.87,0.43,37.99,140,2023-09-01,Monsoon,0,Friday,47.26666666666667,157.52,0.43,56.07379019351792,Moderately Polluted
2,9,2023,0,6,41.75,150.09,19.61,18.97,0.39,41.76,131,2023-09-02,Monsoon,1,Saturday,45.428333333333335,150.09,0.39,53.621138524528426,Moderately Polluted
3,9,2023,1,7,41.35,158.99,24.2,18.96,0.41,42.29,137,2023-09-03,Monsoon,1,Sunday,47.699999999999996,158.99,0.41,56.69150976998232,Moderately Polluted
4,9,2023,0,1,43.92,158.08,25.05,18.96,0.43,44.72,143,2023-09-04,Monsoon,0,Monday,48.52666666666667,158.08,0.43,56.17165821539068,Moderately Polluted
5,9,2023,0,2,33.91,105.78,22.64,19.07,0.49,63.02,103,2023-09-05,Monsoon,0,Tuesday,40.818333333333335,105.78,0.49,37.92221903668965,Moderately Polluted
6,9,2023,0,3,35.52,115.27,44.79,19.12,0.7,54.67,112,2023-09-06,Monsoon,0,Wednesday,45.01166666666666,115.27,0.7,39.37908044465571,Moderately Polluted
7,9,2023,1,4,28.59,96.11,31.13,19.16,0.6,53.47,99,2023-09-07,Monsoon,0,Thursday,38.17666666666667,96.11,0.6,33.182393926096815,Satisfactory
8,9,2023,0,5,21.6,66.25,30.29,19.27,0.59,44.78,76,2023-09-08,Monsoon,0,Friday,30.463333333333335,66.25,0.59,22.72420706354056,Satisfactory
9,9,2023,0,6,8.96,22.01,9.82,19.04,0.36,34.3,36,2023-09-09,Monsoon,1,Saturday,15.748333333333335,34.3,0.36,11.93511862809359,Good
10,9,2023,1,7,4.55,9.69,5.14,18.97,0.32,33.06,34,2023-09-10,Monsoon,1,Sunday,11.954999999999998,33.06,0.32,12.136003872774598,Good
11,9,2023,0,1,17.77,49.07,25.09,19.18,0.53,42.76,42,2023-09-11,Monsoon,0,Monday,25.733333333333334,49.07,0.53,17.75663331452972,Good
12,9,2023,0,2,27.45,86.11,46.77,19.75,0.86,46.98,83,2023-09-12,Monsoon,0,Tuesday,37.98666666666667,86.11,0.86,29.311666391842458,Satisfactory
13,9,2023,0,3,34.61,113.58,50.84,20.14,0.94,65.99,84,2023-09-13,Monsoon,0,Wednesday,47.68333333333334,113.58,0.94,39.50178662626118,Satisfactory
14,9,2023,0,4,33.82,101.62,47.74,20.25,0.88,64.67,104,2023-09-14,Monsoon,0,Thursday,44.830000000000005,101.62,0.88,35.45193027184838,Moderately Polluted
15,9,2023,0,5,22.74,63.34,25.52,20.06,0.62,53.99,76,2023-09-15,Monsoon,0,Friday,31.045,63.34,0.62,23.30360294031805,Satisfactory
16,9,2023,0,6,22.31,54.13,18.47,19.33,0.61,44.78,70,2023-09-16,Monsoon,1,Saturday,26.605,54.13,0.61,19.49998538460991,Satisfactory
17,9,2023,1,7,19.48,48.5,17.27,18.78,0.5,42.02,42,2023-09-17,Monsoon,1,Sunday,24.425,48.5,0.5,17.715012559972966,Good
18,9,2023,0,1,16.52,45.2,22.01,18.85,0.51,36.58,48,2023-09-18,Monsoon,0,Monday,23.278333333333336,45.2,0.51,15.765688588408267,Good
19,9,2023,0,2,18.45,58.76,31.49,18.98,0.59,40.67,48,2023-09-19,Monsoon,0,Tuesday,28.156666666666666,58.76,0.59,20.211928821037013,Good
20,9,2023,0,3,29.74,97.33,30.28,19.12,0.75,56.04,83,2023-09-20,Monsoon,0,Wednesday,38.876666666666665,97.33,0.75,33.801544737876505,Satisfactory
21,9,2023,0,4,35.42,108.59,29.36,19.18,0.64,61.19,103,2023-09-21,Monsoon,0,Thursday,42.39666666666667,108.59,0.64,38.04210334177997,Moderately Polluted
22,9,2023,0,5,40.27,109.3,28.37,19.5,0.67,64.54,102,2023-09-22,Monsoon,0,Friday,43.775,109.3,0.67,38.526942650565985,Moderately Polluted
23,9,2023,0,6,27.91,84.43,28.2,19.09,0.74,57.82,92,2023-09-23,Monsoon,1,Saturday,36.365,84.43,0.74,29.92083471429232,Satisfactory
24,9,2023,1,7,40.25,122.12,28.2,19.27,0.98,52.99,106,2023-09-24,Monsoon,1,Sunday,43.968333333333334,122.12,0.98,42.2126622788313,Moderately Polluted
25,9,2023,0,1,41.91,129.0,28.2,19.36,0.76,71.91,103,2023-09-25,Monsoon,0,Monday,48.52333333333333,129.0,0.76,46.069599810142336,Moderately Polluted
26,9,2023,0,2,48.27,139.56,28.26,19.3,0.69,76.92,128,2023-09-26,Monsoon,0,Tuesday,52.166666666666664,139.56,0.69,50.13402025238618,Moderately Polluted
27,9,2023,0,3,39.5,123.55,28.34,19.14,0.59,60.1,111,2023-09-27,Monsoon,0,Wednesday,45.20333333333334,123.55,0.59,43.2357669836753,Moderately Polluted
28,9,2023,1,4,46.77,149.57,28.55,19.19,0.69,62.33,130,2023-09-28,Monsoon,0,Thursday,51.18333333333334,149.57,0.69,52.74292319038324,Moderately Polluted
29,9,2023,0,5,50.42,158.75,28.12,19.44,0.69,70.26,141,2023-09-29,Monsoon,0,Friday,54.61333333333334,158.75,0.69,56.486517919470536,Moderately Polluted
30,9,2023,0,6,51.66,162.72,28.15,19.47,0.67,70.28,145,2023-09-30,Monsoon,1,Saturday,55.491666666666674,162.72,0.67,57.93415966997939,Moderately Polluted
1,10,2023,1,7,52.35,164.61,28.14,19.29,0.65,70.11,140,2023-10-01,Autumn,1,Sunday,55.85833333333334,164.61,0.65,58.6444413108921,Moderately Polluted
2,10,2023,1,1,49.14,147.68,28.03,19.22,0.64,59.7,135,2023-10-02,Autumn,0,Monday,50.73499999999999,147.68,0.64,51.96050336553718,Moderately Polluted
3,10,2023,0,2,80.25,190.5,28.04,19.25,0.67,59.41,157,2023-10-03,Autumn,0,Tuesday,63.02,190.5,0.67,68.68477444091958,Moderately Polluted
4,10,2023,0,3,67.47,213.4,27.98,19.32,0.71,76.76,178,2023-10-04,Autumn,0,Wednesday,67.60666666666667,213.4,0.71,77.09284938738915,Moderately Polluted
5,10,2023,0,4,62.15,202.03,28.15,19.48,0.84,73.09,171,2023-10-05,Autumn,0,Thursday,64.29,202.03,0.84,72.65571608621032,Moderately Polluted
6,10,2023,0,5,77.25,243.12,28.33,19.49,1.14,65.62,192,2023-10-06,Autumn,0,Friday,72.49166666666666,243.12,1.14,88.35652718767678,Moderately Polluted
7,10,2023,0,6,49.3,237.25,28.03,19.79,1.35,64.24,215,2023-10-07,Autumn,1,Saturday,66.66000000000001,237.25,1.35,86.44378982899812,Poor
8,10,2023,1,7,54.65,199.79,28.07,19.77,0.97,63.94,178,2023-10-08,Autumn,1,Sunday,61.19833333333333,199.79,0.97,71.69280700786284,Moderately Polluted
9,10,2023,0,1,58.12,215.52,28.23,19.87,1.03,63.36,170,2023-10-09,Autumn,0,Monday,64.355,215.52,1.03,77.69775923409891,Moderately Polluted
10,10,2023,0,2,76.83,249.3,28.16,21.35,1.13,45.64,205,2023-10-10,Autumn,0,Tuesday,70.40166666666667,249.3,1.13,91.26671406743351,Poor
11,10,2023,0,3,61.42,182.46,28.23,21.72,0.62,17.97,176,2023-10-11,Autumn,0,Wednesday,52.070000000000014,182.46,0.62,66.91540211341481,Moderately Polluted
12,10,2023,0,4,94.16,260.3,27.8,22.43,0.84,24.91,210,2023-10-12,Autumn,0,Thursday,71.74000000000001,260.3,0.84,97.61105326754752,Poor
13,10,2023,0,5,117.87,342.32,186.28,23.87,1.05,35.52,283,2023-10-13,Autumn,0,Friday,117.81833333333333,342.32,1.05,129.863119848041,Poor
14,10,2023,0,6,79.68,278.84,405.7,22.59,0.87,16.03,340,2023-10-14,Autumn,1,Saturday,133.95166666666668,405.7,0.87,168.40597963453277,Very Poor
15,10,2023,1,7,65.83,234.15,433.98,21.84,0.73,15.81,414,2023-10-15,Autumn,1,Sunday,128.72333333333333,433.98,0.73,172.5153599731533,Severe
16,10,2023,0,1,47.14,171.28,273.28,20.99,0.5,9.9,403,2023-10-16,Autumn,0,Monday,87.18166666666666,273.28,0.5,110.61280078122361,Severe
17,10,2023,0,2,34.86,82.86,54.22,20.09,0.47,6.3,65,2023-10-17,Autumn,0,Tuesday,33.13333333333333,82.86,0.47,31.232739019603557,Satisfactory
18,10,2023,0,3,33.47,100.45,71.6,21.29,0.44,5.47,106,2023-10-18,Autumn,0,Wednesday,38.78666666666667,100.45,0.44,39.48151196024117,Moderately Polluted
19,10,2023,0,4,39.55,115.45,54.33,20.38,0.46,10.73,99,2023-10-19,Autumn,0,Thursday,40.15,115.45,0.46,41.72099663239123,Satisfactory
20,10,2023,0,5,58.73,179.71,45.91,19.83,0.66,14.48,159,2023-10-20,Autumn,0,Friday,53.220000000000006,179.71,0.66,65.51602796262912,Moderately Polluted
21,10,2023,0,6,78.96,236.51,42.05,20.0,0.88,11.34,159,2023-10-21,Autumn,1,Saturday,64.95666666666666,236.51,0.88,88.49070339118494,Moderately Polluted
22,10,2023,1,7,90.63,235.77,37.96,20.2,1.08,18.44,219,2023-10-22,Autumn,1,Sunday,67.34666666666665,235.77,1.08,88.06594158167314,Poor
23,10,2023,0,1,78.33,217.91,26.18,20.11,0.85,15.02,193,2023-10-23,Autumn,0,Monday,59.73333333333334,217.91,0.85,81.88779852131003,Moderately Polluted
24,10,2023,1,2,55.32,185.48,13.61,20.11,0.66,15.61,157,2023-10-24,Autumn,0,Tuesday,48.465,185.48,0.66,69.57549475210362,Moderately Polluted
25,10,2023,0,3,68.92,231.22,14.85,20.19,0.76,20.7,171,2023-10-25,Autumn,0,Wednesday,59.44,231.22,0.76,87.259611963382,Moderately Polluted
26,10,2023,0,4,64.53,210.26,14.65,20.25,0.78,15.9,193,2023-10-26,Autumn,0,Thursday,54.39499999999998,210.26,0.78,79.37077012351587,Moderately Polluted
27,10,2023,0,5,87.06,262.27,5.8,20.46,0.97,20.71,165,2023-10-27,Autumn,0,Friday,66.21166666666666,262.27,0.97,100.93877776487423,Moderately Polluted
28,10,2023,0,6,103.13,304.69,20.05,18.86,1.28,19.16,217,2023-10-28,Autumn,1,Saturday,77.86166666666666,304.69,1.28,116.81061962281795,Poor
29,10,2023,1,7,124.77,419.6,24.86,18.21,2.51,24.85,330,2023-10-29,Autumn,1,Sunday,102.46666666666668,419.6,2.51,161.37450389285993,Very Poor
30,10,2023,0,1,123.28,400.75,19.94,18.12,1.64,23.62,355,2023-10-30,Autumn,0,Monday,97.89166666666667,400.75,1.64,154.65340764647468,Very Poor
31,10,2023,0,2,126.34,420.52,21.21,18.38,1.91,22.56,356,2023-10-31,Autumn,0,Tuesday,101.82,420.52,1.91,162.41630570850944,Very Poor
1,11,2023,0,3,117.48,390.78,58.91,18.69,1.57,15.06,376,2023-11-01,Autumn,0,Wednesday,100.415,390.78,1.57,148.36475197970708,Very Poor
2,11,2023,0,4,163.13,544.57,78.11,19.63,1.96,13.2,372,2023-11-02,Autumn,0,Thursday,136.76666666666668,544.57,1.96,208.615313787523,Very Poor
3,11,2023,0,5,157.29,524.92,80.64,19.63,2.27,11.8,459,2023-11-03,Autumn,0,Friday,132.7583333333333,524.92,2.27,200.78099485924125,Severe
4,11,2023,0,6,161.2,510.58,72.08,19.7,1.94,12.32,383,2023-11-04,Autumn,1,Saturday,129.63666666666668,510.58,1.94,195.7460327737619,Very Poor
5,11,2023,1,7,175.54,546.97,61.76,19.46,1.95,10.8,426,2023-11-05,Autumn,1,Sunday,136.08,546.97,1.95,211.2805271670818,Severe
6,11,2023,0,1,136.4,501.76,70.39,19.69,2.6,14.8,399,2023-11-06,Autumn,0,Monday,124.27333333333333,501.76,2.6,191.45398273910803,Very Poor
7,11,2023,0,2,149.64,508.3,74.98,19.92,2.39,11.77,403,2023-11-07,Autumn,0,Tuesday,127.83333333333333,508.3,2.39,194.3583827537847,Severe
8,11,2023,1,3,150.47,494.67,61.31,19.98,2.22,9.19,421,2023-11-08,Autumn,0,Wednesday,122.97333333333336,494.67,2.22,190.18542874433535,Severe
9,11,2023,0,4,185.6,610.46,56.65,22.29,2.33,9.26,424,2023-11-09,Autumn,0,Thursday,147.76500000000001,610.46,2.33,236.60052550660154,Severe
10,11,2023,0,5,62.15,188.34,34.14,23.7,1.14,8.24,270,2023-11-10,Autumn,0,Friday,52.95166666666666,188.34,1.14,69.72478882482663,Poor
11,11,2023,0,6,43.61,134.27,45.82,23.49,0.75,8.15,120,2023-11-11,Autumn,1,Saturday,42.681666666666665,134.27,0.75,48.41106171802749,Moderately Polluted
12,11,2023,1,7,93.1,179.24,58.78,23.9,0.89,8.73,133,2023-11-12,Autumn,1,Sunday,60.77333333333333,179.24,0.89,67.4351580903216,Moderately Polluted
13,11,2023,0,1,148.91,372.64,110.8,24.9,1.36,8.01,300,2023-11-13,Autumn,0,Monday,111.10333333333331,372.64,1.36,141.37447671580136,Poor
14,11,2023,0,2,100.48,338.33,97.69,23.71,1.3,7.38,308,2023-11-14,Autumn,0,Tuesday,94.815,338.33,1.3,127.110793050787,Very Poor
15,11,2023,1,3,125.53,436.19,113.81,23.84,1.52,7.94,347,2023-11-15,Autumn,0,Wednesday,118.13833333333334,436.19,1.52,164.84290575170854,Very Poor
16,11,2023,0,4,162.14,556.97,158.45,24.03,2.16,8.31,403,2023-11-16,Autumn,0,Thursday,152.00999999999996,556.97,2.16,211.48063031871263,Severe
17,11,2023,0,5,126.56,410.13,191.88,24.32,2.25,10.08,383,2023-11-17,Autumn,0,Friday,127.53666666666669,410.13,2.25,157.5731627742068,Very Poor
18,11,2023,0,6,83.67,294.93,184.45,25.38,1.68,8.6,255,2023-11-18,Autumn,1,Saturday,99.78499999999998,294.93,1.68,117.46048335504157,Poor
19,11,2023,1,7,85.16,282.69,202.31,25.54,1.86,10.34,241,2023-11-19,Autumn,1,Sunday,101.31666666666668,282.69,1.86,115.98919168037455,Poor
20,11,2023,0,1,110.12,385.73,248.4,25.67,1.96,7.88,284,2023-11-20,Autumn,0,Monday,129.96,385.73,1.96,156.2074790783079,Poor
21,11,2023,0,2,132.42,423.11,142.06,25.46,1.43,9.65,346,2023-11-21,Autumn,0,Tuesday,122.35499999999998,423.11,1.43,159.78552809938705,Very Poor
22,11,2023,0,3,171.23,428.7,133.36,24.19,1.4,10.09,358,2023-11-22,Autumn,0,Wednesday,128.16166666666666,428.7,1.4,163.1102325933804,Very Poor
23,11,2023,0,4,131.55,467.33,212.77,23.67,2.09,10.71,378,2023-11-23,Autumn,0,Thursday,141.35333333333332,467.33,2.09,179.8713742279929,Very Poor
24,11,2023,0,5,184.84,557.23,362.73,24.87,2.78,9.39,414,2023-11-24,Autumn,0,Friday,190.3066666666667,557.23,2.78,227.88541178993154,Severe
25,11,2023,0,6,151.17,388.46,297.47,25.53,2.09,6.3,324,2023-11-25,Autumn,1,Saturday,145.17,388.46,2.09,165.22215771499899,Very Poor
26,11,2023,1,7,149.01,484.72,195.27,25.48,2.35,10.32,300,2023-11-26,Autumn,1,Sunday,144.525,484.72,2.35,184.78324217850493,Poor
27,11,2023,1,1,118.5,420.91,92.95,24.74,1.78,11.44,402,2023-11-27,Autumn,0,Monday,111.72000000000003,420.91,1.78,158.55922540174066,Severe
28,11,2023,0,2,73.06,229.73,61.45,25.13,1.2,6.39,241,2023-11-28,Autumn,0,Tuesday,66.15999999999998,229.73,1.2,85.20640163743566,Poor
29,11,2023,0,3,87.44,302.04,53.13,24.76,1.6,8.17,197,2023-11-29,Autumn,0,Wednesday,79.52333333333334,302.04,1.6,113.52120095676696,Moderately Polluted
30,11,2023,0,4,126.58,418.63,48.89,22.55,1.9,8.63,372,2023-11-30,Autumn,0,Thursday,104.52999999999999,418.63,1.9,160.43146162769943,Very Poor
1,12,2023,0,5,96.97,337.64,41.15,19.67,1.23,8.98,271,2023-12-01,Winter,0,Friday,84.27333333333334,337.64,1.23,128.80556426904337,Poor
2,12,2023,0,6,81.04,277.04,49.1,19.67,1.24,7.85,273,2023-12-02,Winter,1,Saturday,72.65666666666668,277.04,1.24,104.40840477024187,Poor
3,12,2023,1,7,85.65,318.97,41.45,19.87,1.39,4.83,257,2023-12-03,Winter,1,Sunday,78.69333333333333,318.97,1.39,121.70465852491706,Poor
4,12,2023,0,1,86.75,308.78,44.07,20.03,1.22,7.87,284,2023-12-04,Winter,0,Monday,78.12,308.78,1.22,117.18450034027538,Poor
5,12,2023,0,2,71.74,270.14,56.79,19.91,0.93,5.67,235,2023-12-05,Winter,0,Tuesday,70.86333333333334,270.14,0.93,101.63375535060517,Poor
6,12,2023,0,3,80.77,316.54,54.92,20.06,1.19,17.01,239,2023-12-06,Winter,0,Wednesday,81.74833333333333,316.54,1.19,118.60353340717413,Poor
